"Company Name","Domain","Hourly rate","Address","Main Url","Service Focus","Industry"
"72. Sparx IT Solutions","https://www.sparxitsolutions.com/","$25-$49/hr","New York New York ","https://99firms.com/web-development-companies/","Mobile App Development,Web Design and Development,Digital Marketing,Ecommerce Development","web-development-companies"
"73. Competenza Innovare","http://www.competenzainnovare.com/","$25-$49/hr","Jaipur Rajasthan ","https://99firms.com/web-development-companies/","Web Development,Software Development,Mobile App Development","web-development-companies"
"74. Geoxis","https://geoxis.co/","$50-$99/hr","Varanasi Uttar Pradesh ","https://99firms.com/web-development-companies/","Web Design & Development,Software Development,Digital Marketing,Graphic Design","web-development-companies"
"75. Galaxy Weblinks Inc.","https://www.galaxyweblinks.com/","$25-$49/hr","Cambridge Massachusetts ","https://99firms.com/web-development-companies/","Custom Web Development,Mobile Application Development,Software Development,QA Testing,UI/UX Design","web-development-companies"
"1. Commerce Pundit","https://www.commercepundit.com/","$25–$49/hr","Lawrenceville Georgia ","https://99firms.com/ecommerce-development-companies/","E-Commerce Development,Web Development,Mobile App Development","ecommerce-development-companies"
"2. Staylime","https://staylime.com/","$50-$99/hr","Minneapolis Minnesota ","https://99firms.com/ecommerce-development-companies/","E-Commerce Development,Web Development,Web Design","ecommerce-development-companies"
"3. Command C","https://commandc.com/","$150–$199/hr"," New York ","https://99firms.com/ecommerce-development-companies/","E-Commerce Development,Support & Technical Optimization,Technical Discovery","ecommerce-development-companies"
"4. IWD","https://www.iwdagency.com/","$100–$149/hr","Baton Rouge Louisiana ","https://99firms.com/ecommerce-development-companies/","E-Commerce Platforms,Web Design,Web Development","ecommerce-development-companies"
"5. Elsner Technologies","https://www.elsner.com/","$25–$49/hr","Lakeland Florida ","https://99firms.com/ecommerce-development-companies/","E-Commerce Solutions,CMS Development Services,Digital Marketing Services","ecommerce-development-companies"
"6. Olibro","https://www.olibro.com/","$50–$99/hr","Los Angeles California ","https://99firms.com/ecommerce-development-companies/","Web Design & Development,E-Commerce Solutions,Search Engine Optimization","ecommerce-development-companies"
"7. Gauge","https://gauge.agency/","$150-$199/hr","Savannah Georgia ","https://99firms.com/ecommerce-development-companies/","E-Commerce Development,Web Design,Web Development","ecommerce-development-companies"
"8. Aitoc","https://www.aitoc.com/","$50–$99/hr","Newark Delaware ","https://99firms.com/ecommerce-development-companies/","E-Commerce Development,Web Development,Magento 2 Migration Service","ecommerce-development-companies"
"9. HyQuality","https://hyquality.com/","$150–$199/hr","New York New York ","https://99firms.com/ecommerce-development-companies/","E-Commerce Development,Web Development,Web Design","ecommerce-development-companies"
"10. Redstage","https://redstage.com/","$150–$199/hr","Jersey City New Jersey ","https://99firms.com/ecommerce-development-companies/","E-Commerce Development,Enterprise App Modernization,Digital Strategy","ecommerce-development-companies"
"11. Live Typing","https://livetyping.com/en/","$50–$99/hr","Silver Spring Maryland ","https://99firms.com/ecommerce-development-companies/","E-Commerce Development,Mobile App Development,Web Development","ecommerce-development-companies"
"12. Commerce Shop","https://www.thecommerceshop.com/","$100–$149/hr","Atlanta Georgia ","https://99firms.com/ecommerce-development-companies/","E-Commerce Development,Conversion Optimization,Digital Strategy","ecommerce-development-companies"
"13. Unleaded","https://www.unleadedsoftware.com/","$150–$199/hr","Denver Colorado ","https://99firms.com/ecommerce-development-companies/","Branding,Marketing Strategy,Web Design","ecommerce-development-companies"
"14. Curotec","https://www.curotec.com/","$100–$149/hr"," Pennsylvania ","https://99firms.com/ecommerce-development-companies/","E-Commerce Development,Digital Strategy,UX/UI Design","ecommerce-development-companies"
"15. Engagency","https://www.engagency.com/","$150–$199/hr","Austin Texas ","https://99firms.com/ecommerce-development-companies/","Web Development,Marketing Strategy,Web Experience Management","ecommerce-development-companies"
"16. Stellaractive","https://www.stellaractive.com/","$100–$149/hr","Portland Oregon ","https://99firms.com/ecommerce-development-companies/","Web Design,E-Commerce Development,Digital Strategy","ecommerce-development-companies"
"17. Coolblueweb","https://coolblueweb.com/","$150–$199/hr","Seattle Washington ","https://99firms.com/ecommerce-development-companies/","E-Commerce Development,Web Development,UX/UI Design","ecommerce-development-companies"
"18. Glendale Designs","https://www.glendaledesigns.com/","$100–$149/hr","Waddell Arizona ","https://99firms.com/ecommerce-development-companies/","Advertising,Branding,Digital Strategy","ecommerce-development-companies"
"19. Wanted for Nothing","https://wantedfornothing.com/","$50-$99/hr","Los Angeles California ","https://99firms.com/ecommerce-development-companies/","Web Design,Web Development,eCommerce Development,Software Development,Tech Consulting","ecommerce-development-companies"
"20. CodeMedia 360","http://codemedia360.com/index","$25–$49/hr","Burbank California ","https://99firms.com/ecommerce-development-companies/","E-Commerce Development,Web Development,UX/UI Design","ecommerce-development-companies"
"21. Endertech","https://endertech.com/","$100–$149/hr","Torrance California ","https://99firms.com/ecommerce-development-companies/","Web Design,Custom Software Development,Web Development","ecommerce-development-companies"
"22. Runner","https://runneragency.com/","$100–$149/hr","Dallas Texas ","https://99firms.com/ecommerce-development-companies/","Digital Strategy,Conversion Optimization,Web Design","ecommerce-development-companies"
"23. Magneto IT Solutions","https://magnetoitsolutions.com/","$25-$49/hr","Las Vegas Nevada ","https://99firms.com/ecommerce-development-companies/","Mobile App Development,E-Commerce Development,Custom Software Development","ecommerce-development-companies"
"24. Ecomitize LLC","https://ecomitize.com","$100-$149/hr","Omaha Nebraska ","https://99firms.com/ecommerce-development-companies/","Web Design,Web Development,E-commerce Development,Digital Marketing","ecommerce-development-companies"
"25. Huptech Web Pvt Ltd","https://www.huptechweb.com/","$25-$49/hr","Ahmedabad Gujarat ","https://99firms.com/ecommerce-development-companies/","Website Development,Digital Marketing,Shopify Development,WordPress Development","ecommerce-development-companies"
"26. CERS","https://cerssoft.com/en/",," Ankara ","https://99firms.com/ecommerce-development-companies/","Web Design,Software Development,Mobile App Development,UI/UX Design,E-commerce Development,Digital Marketing","ecommerce-development-companies"
"27. Dexoc","https://dexoc.com/","$25-$49/hr","Delray Beach Florida ","https://99firms.com/ecommerce-development-companies/","Web & Mobile App Development,Custom Software Application,,Web Design,IoT Development,Cloud Consulting,Big Data","ecommerce-development-companies"
"28. Team4eCom","https://www.team4ecom.com/","<$25/hr","Laguna Beach California ","https://99firms.com/ecommerce-development-companies/","Data Entry Services,Product Content,SEO","ecommerce-development-companies"
"1. Jordan Crown","https://www.jordancrown.com/","$150-$199/hr","Everett Washington ","https://99firms.com/wordpress-companies/","Web Design,Web Development,Digital Strategy Services","wordpress-companies"
"2. Bop Design","https://www.bopdesign.com/","$150-$199/hr","San Diego California ","https://99firms.com/wordpress-companies/","Web Design,Content Marketing,Web Development","wordpress-companies"
"3. Sayenko","https://www.sayenkodesign.com/","$100-$149/hr","Bellevue Washington ","https://99firms.com/wordpress-companies/","Web Design,Web Development,Search Engine Optimization","wordpress-companies"
"4. Upqode","https://upqode.com/","$50–$99/hr","Nashville Tennessee ","https://99firms.com/wordpress-companies/","Web Development,Web Design","wordpress-companies"
"5. Tiny Frog","https://tinyfrog.com/","$100-$149/hr","San Diego California ","https://99firms.com/wordpress-companies/","Web Design,Web Development,E-commerce Development","wordpress-companies"
"6. Digitech","https://www.digitechwebdesignaustin.com/","$150-$199/hr","Austin Texas ","https://99firms.com/wordpress-companies/","Web Design,Web Development,Search Engine Optimization","wordpress-companies"
"7. Studio Simpatico","https://studiosimpati.co/","$150–$199/hr","New York New York ","https://99firms.com/wordpress-companies/","Web Design,Web Development","wordpress-companies"
"8. WDG","https://www.webdevelopmentgroup.com/","$150–$199/hr","Arlington Virginia ","https://99firms.com/wordpress-companies/",,"wordpress-companies"
"9. Human Made","https://humanmade.com/","$150–$199/hr","New York New York ","https://99firms.com/wordpress-companies/","Web Development,Strategy and Consultancy,Infrastructure","wordpress-companies"
"10. Wanted for Nothing","https://wantedfornothing.com/","$50-$99/hr","Los Angeles California ","https://99firms.com/wordpress-companies/","Web Design,Web Development,eCommerce Development,Software Development,Tech Consulting","wordpress-companies"
"11. Orbit Media","https://www.orbitmedia.com/","$150–$199/hr","Chicago Illinois ","https://99firms.com/wordpress-companies/","Web Design,Web Development,E-Commerce Development","wordpress-companies"
"12. WebDevStudios","https://webdevstudios.com/","$100–$149/hr","Philadelphia Pennsylvania ","https://99firms.com/wordpress-companies/","Web Development,Web Design,Digital Strategy","wordpress-companies"
"13. State Creative","https://www.statecreative.com/","$100-$149/hr","Oakland California ","https://99firms.com/wordpress-companies/","Web Design,Web Development,E-commerce Development","wordpress-companies"
"14. WebWorks","http://webworksagency.com/","$25–$49/hr","Los Angeles California ","https://99firms.com/wordpress-companies/","Web Design,Search Engine Optimization,Web Development","wordpress-companies"
"15. WordPrax","https://www.wordprax.com/","<$25/hr","Rochester New York ","https://99firms.com/wordpress-companies/","Advertising,Branding,Social Media Marketing","wordpress-companies"
"16. HireWPGeeks Ltd","https://www.hirewpgeeks.com/","$15-$25/hr","San Francisco California ","https://99firms.com/wordpress-companies/","WordPress Development,WordPress Customization","wordpress-companies"
"17. Sensus Media","https://www.sensusmedia.co/","$100–$149/hr","Denver Colorado ","https://99firms.com/wordpress-companies/","WordPress Development,Website Design Development,Digital Marketing","wordpress-companies"
"18. Emagine","https://www.emagine.com/","$100–$149/hr","Fall River Massachusetts ","https://99firms.com/wordpress-companies/","Advertising,Digital Strategy,Content Marketing","wordpress-companies"
